translation
"{'th': 'ถึงบ้านแล้วจะติดต่อครับ', 'en': 'I will contact you when I get home.'}"
"{'th': 'อะพาร์ตเมนต์นี้ค่าเช่าแพงครับ', 'en': 'The rent for this flat is expensive.'}"
"{'th': 'ว่าจะหาห้องที่ถูกกว่านี้ครับ', 'en': 'I am thinking of looking for a cheaper room.'}"
"{'th': 'ไม่เจอกุญแจก็เลยหาในกระเป๋าครับ', 'en': 'I could not find the keys, so I looked inside my bag.'}"
"{'th': 'เวลาสูบบุหรี่จะใช้ที่เขี่ยบุหรี่ครับ', 'en': 'When I smoke, I use an ashtray.'}"
"{'th': 'บนโต๊ะมีที่เขี่ยบุหรี่ครับ', 'en': 'There is an ashtray on the table.'}"
"{'th': 'อาหารเที่ยงปกติกินอาหารชุดนี้ครับ', 'en': 'I always eat this set meal for lunch.'}"
"{'th': 'อาหารชุดที่โรงอาหารนั้นถูกและอร่อยครับ', 'en': 'The set meal in that cafeteria is cheap and good.'}"
"{'th': 'สั่งอาหารกับพนักงานแล้วครับ', 'en': 'I asked the store staff for food.'}"
"{'th': 'พนักงานร้านอาหารร้านนี้ดูยุ่งครับ', 'en': 'The staff at this restaurant seems busy.'}"
"{'th': 'ผมกินกาแฟไม่ใส่นมครับ', 'en': 'I drink coffee without milk.'}"
"{'th': 'กินขนมปังและนมทุกเช้าครับ', 'en': 'I eat bread and drink milk every morning.'}"
"{'th': 'แผนกขายถุงเท้าอยู่ชั้น ๑ ครับ', 'en': 'The socks section is on the first floor.'}"
"{'th': 'กระเป๋าใบนี้ซื้อด้วยบัตรเครดิตครับ', 'en': 'I bought this bag with my credit card.'}"
"{'th': 'ใส่บัตรในกระเป๋าเงินครับ', 'en': 'I will put my credit card in my wallet.'}"
"{'th': 'เวลาซื้อของจะใช้บัตรเครดิตครับ', 'en': 'We use the card when we shop.'}"
"{'th': 'ส่งทางเรือใช้เวลาแต่ถูกครับ', 'en': 'Surface mail takes longer but it is cheaper.'}"
"{'th': 'ส่งทางอากาศถึงเร็วกว่าทางเรือครับ', 'en': 'Airmail is faster than surface mail.'}"
"{'th': 'ส่งพัสดุไปให้แม่เมื่อวานครับ', 'en': 'I sent baggage to my mother yesterday.'}"
"{'th': 'ส่งทางอากาศก็เลยแพงนิดหน่อยครับ', 'en': 'I sent it by airmail, so it was a little bit expensive.'}"
"{'th': 'หน้าร้อนอากาศร้อนก็เลยไม่อยากใส่สูทครับ', 'en': 'I do not want to wear a suit because it is hot in the summer.'}"
"{'th': 'จะใส่สูทเวลาไปบริษัทครับ', 'en': 'I wear a suit when I go to work.'}"
"{'th': 'ได้รับเสื้อเชิ้ตจากเพื่อนในวันเกิดครับ', 'en': 'I got a shirt from my friends on my birthday.'}"
"{'th': 'คุณคิมูระเป็นนักเรียนแต่คุณทานากะเป็นพนักงานบริษัทครับ', 'en': 'Ms Kimura is a student, but Mr Tanaka is an office worker.'}"
"{'th': 'ไปซื้อของที่ซูเปอร์ครับ', 'en': 'I will go shopping at the supermarket.'}"
"{'th': 'ซื้อขนมปังกี่ชิ้นครับ', 'en': 'How many pieces of bread did you buy?'}"
"{'th': 'บนโต๊ะมีแก้วกี่ใบครับ', 'en': 'How many cups are on the table?'}"
"{'th': 'คนญี่ปุ่นกินข้าวกับตะเกียบครับ', 'en': 'Japanese people use chopsticks to eat.'}"
"{'th': 'เดินเล่นที่สวนสาธารณะแล้วกลับบ้านครับ', 'en': 'After going for a walk in the park, we will go home.'}"
"{'th': 'ผมซ้อมเทนนิสทุกวันครับ', 'en': 'I practise tennis every day.'}"
"{'th': 'กีฬาชอบเบสบอลที่สุดครับ', 'en': 'I like baseball the best of all the sports.'}"
"{'th': 'คุณมัตสึอิเล่นเบสบอลเก่งกว่าฟุตบอลครับ', 'en': 'Mr Matsui is better at football than baseball.'}"
"{'th': 'ฝนตกก็เลยไม่มีการแข่งขันเบสบอลครับ', 'en': ""It was raining, so there wasn't a baseball game.""}"
"{'th': 'จะมีการแข่งขันเทนนิสพรุ่งนี้ครับ', 'en': 'There is going to be a tennis match tomorrow.'}"
"{'th': 'บราซิลเป็นประเทศที่เก่งฟุตบอลครับ', 'en': 'Brazil is a country that has a strong football team.'}"
"{'th': 'ร่างกายอ่อนแอก็เลยเล่นกีฬาไม่ไหวครับ', 'en': 'I cannot play sport because my body is weak.'}"
"{'th': 'ห้องสกปรกก็เลยจะทำความสะอาดครับ', 'en': 'I will clean my room because it is dirty.'}"
"{'th': 'ทะเลแถวนี้สกปรกครับ', 'en': 'The sea around here is dirty.'}"
"{'th': 'ลืมปิดไฟตอนออกจากบ้านครับ', 'en': 'I forgot to turn off the lights when I went out.'}"
"{'th': 'ปิดไฟก่อนนอนครับ', 'en': 'I turn off the lights before I go to sleep.'}"
"{'th': 'วันนี้จะกลับบ้านแล้วครับ', 'en': 'I will go home for today.'}"
"{'th': 'เมื่อวานทำกุญแจหายครับ', 'en': 'I lost my keys yesterday.'}"
"{'th': 'นี่กุญแจบ้านผมครับ', 'en': 'This is my home key.'}"
"{'th': 'ที่หน้าประตูบ้านมีแมวครับ', 'en': 'There is a cat in front of the gate of the house.'}"
"{'th': 'น้ำในแม่น้ำนี้สะอาดครับ', 'en': 'The water in this river is clean.'}"
"{'th': 'คุณอิพูดภาษาญี่ปุ่นได้ครับ', 'en': 'Mr Lee can speak Japanese.'}"
"{'th': 'ยืมเงินจากธนาคารครับ', 'en': 'I will borrow money from the bank.'}"
"{'th': 'พ่อผมเป็นพนักงานธนาคารครับ', 'en': 'My father is a bank employee.'}"
"{'th': 'พนักงานธนาคารที่อยู่ที่เคาน์เตอร์ ผู้หญิงเยอะครับ', 'en': 'The bank employees at the counter are mostly women.'}"
"{'th': 'โอนเงินที่เคาน์เตอร์ครับ', 'en': 'I will transfer money at the counter.'}"
"{'th': 'ไปธนาคารแล้วโอนเงินครับ', 'en': 'I will go to the bank to transfer money.'}"
"{'th': 'รับใบโอนเงินที่เคาน์เตอร์แล้วครับ', 'en': 'I received a bank transfer form at the counter.'}"
"{'th': 'เขียนชื่อสกุลกับที่อยู่ลงในแบบฟอร์มนี้ครับ', 'en': 'I will write my name and address on this form.'}"
"{'th': 'จำหมายเลขที่เขียนไว้ในแบบฟอร์มครับ', 'en': 'I will remember the number written on this paper.'}"
"{'th': 'บอกที่อยู่ใหม่กับเพื่อนแล้วครับ', 'en': 'I told my friend my new address.'}"
"{'th': 'ท่านคนนั้นเป็นอาจารย์โรงเรียนนี้ครับ', 'en': 'That person is a teacher at this school.'}"
"{'th': 'คุยกับชาวต่างชาติสนุกมากครับ', 'en': 'It is very fun to talk with foreigners.'}"
"{'th': 'มาประเทศนี้เมื่อ ๓ ปีก่อนครับ', 'en': 'I came to this country three years ago.'}"
"{'th': 'มีสนามบินใหม่สร้างเสร็จอยู่ใกล้ ๆ ครับ', 'en': 'There is a new airport near here.'}"
"{'th': 'ให้ดูหนังสือเดินทางที่สนามบินครับ', 'en': 'We show our passports at the airport.'}"
"{'th': 'ทำหนังสือเดินทางหายที่สถานีรถไฟครับ', 'en': 'I lost my passport at the station.'}"
